,id,title,original_language,popularity,vote_average,vote_count
2533,17379,Last Holiday,en,17.096,7.149,676
2534,609,Poltergeist,en,29.267,7.147,2809
2535,385687,Fast X,en,327.016,7.146,4924
2536,22527,The Wrong Man,en,13.046,7.148,505
2537,10531,Death and the Maiden,en,15.147,7.148,464
2538,10617,黃飛鴻,cn,27.804,7.1,389
2539,9769,Lolita,en,61.774,7.147,1665
2540,8879,Pale Rider,en,18.521,7.147,985
2541,473033,Uncut Gems,en,28.183,7.146,4446
2542,440472,The Upside,en,28.662,7.146,1200
2543,23637,Io speriamo che me la cavo,it,7.307,7.146,371
2544,19123,La Chèvre,fr,11.614,7.146,618
2545,10142,Casualties of War,en,19.692,7.146,828
2546,9441,Stepmom,en,20.343,7.1,1357
2547,522162,Midway,en,52.601,7.141,2334
2548,355338,Riley's First Date?,en,34.679,7.145,769
2549,45162,Superman/Batman: Apocalypse,en,18.044,7.145,657
2550,11533,Jason and the Argonauts,en,25.223,7.145,559
2551,505642,Black Panther: Wakanda Forever,en,140.907,7.143,5972
2552,15906,Barbie and the Magic of Pegasus,en,29.096,7.144,672
2553,10948,The Fox and the Hound,en,39.408,7.145,3067
2554,1089,Point Break,en,34.357,7.144,3341
2555,988,The China Syndrome,en,11.296,7.144,427
2556,11660,Following,en,13.181,7.1,1469
2557,11093,House of Sand and Fog,en,11.488,7.143,705
2558,581997,Batman vs Teenage Mutant Ninja Turtles,en,25.816,7.142,448
2559,537996,The Ballad of Buster Scruggs,en,30.33,7.142,3809
2560,524047,Greenland,en,52.232,7.14,4195
2561,10925,The Return of the Living Dead,en,27.303,7.143,1927
2562,3549,Efter brylluppet,da,15.868,7.142,392
2563,591275,Fear Street: 1666,en,19.787,7.141,1582
2564,365045,Heidi,de,28.923,7.141,365
2565,10178,The Caine Mutiny,en,20.662,7.141,308
2566,8051,Punch-Drunk Love,en,20.11,7.141,2183
2567,823951,Novembre,fr,11.211,7.141,630
2568,20410,Scooby-Doo and the Alien Invaders,en,12.825,7.1,341
2569,8088,Los abrazos rotos,es,12.36,7.136,616
2570,469,Stranger Than Paradise,en,15.649,7.14,489
2571,11296,Birdy,en,22.966,7.1,479
2572,9741,Unbreakable,en,34.969,7.1,8844
2573,8619,Master and Commander: The Far Side of the World,en,25.502,7.139,2975
2574,618354,Superman: Man of Tomorrow,en,15.265,7.138,418
2575,352490,This Beautiful Fantastic,en,7.465,7.138,307
2576,129533,Barbie: The Princess & The Popstar,en,17.595,7.138,566
2577,51241,Les amours imaginaires,fr,18.499,7.138,986
2578,4688,Across the Universe,en,23.935,7.138,1279
2579,243,High Fidelity,en,23.893,7.138,1859
2580,82693,Silver Linings Playbook,en,38.045,7.1,11594
2581,18240,The Proposal,en,74.966,7.138,6439
2582,7913,रंग दे बसंती,hi,13.048,7.137,412
2583,1997,Deux Frères,en,12.507,7.137,794
2584,677179,Creed III,en,117.316,7.135,2264
2585,537915,After,en,92.448,7.136,7981
2586,206563,Trash,pt,12.623,7.134,578
2587,58574,Sherlock Holmes: A Game of Shadows,en,33.778,7.1,9970
2588,14903,Pooh's Grand Adventure: The Search for Christopher Robin,en,12.348,7.136,342
2589,226448,In Your Eyes,en,14.238,7.135,662
2590,123377,피에타,ko,12.91,7.1,339
2591,11687,Les Visiteurs,fr,25.87,7.135,1825
2592,11636,新警察故事,cn,28.939,7.135,667
2593,10648,Magnum Force,en,47.0,7.1,982
2594,647,Final Fantasy VII: Advent Children,ja,20.956,7.136,1080
2595,754067,Mystère,fr,13.281,7.116,481
2596,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,121.146,7.132,10158
2597,567604,Once Upon a Deadpool,en,82.649,7.131,696
2598,403300,A Hidden Life,en,11.401,7.131,612
2599,63831,Le Gamin au vélo,fr,7.508,7.115,403
2600,38700,Bad Boys for Life,en,66.673,7.1,7700
2601,518896,明日戰記,zh,44.927,7.113,359
2602,37767,Un sacco bello,it,6.39,7.13,381
2603,10590,We Were Soldiers,en,35.024,7.13,1924
2604,1924,Superman,en,43.809,7.129,3593
2605,635,Angel Heart,en,30.201,7.13,1416
2606,65,8 Mile,en,37.281,7.13,6892
2607,291270,Anomalisa,en,13.183,7.129,1626
2608,12473,The Visitor,en,11.781,7.129,415
2609,4643,The Guardian,en,27.208,7.129,1422
2610,68730,Silence,en,20.398,7.128,2916
2611,11772,The Haunting,en,17.512,7.128,580
2612,1637,Speed,en,47.828,7.128,5800
2613,15588,OSS 117 : Rio ne répond plus,fr,10.829,7.127,1360
2614,10564,Where the Heart Is,en,18.745,7.1,654
2615,1857,The Transformers: The Movie,en,20.813,7.127,476
2616,327,Brother,en,13.626,7.127,424
2617,653349,Vacation Friends,en,22.745,7.126,698
2618,536554,M3GAN,en,71.406,7.126,3602
2619,535544,Downton Abbey,en,16.161,7.126,1065
2620,458423,Mamma Mia! Here We Go Again,en,31.113,7.126,3207
2621,348893,Boyka: Undisputed IV,en,67.87,7.1,1242
2622,12105,Yellow Submarine,en,13.091,7.126,465
2623,9829,United 93,en,25.323,7.126,1399
2624,9802,The Rock,en,30.873,7.126,4399
2625,4441,Candy,en,10.876,7.126,577
2626,77877,The Lucky One,en,34.266,7.124,3485
2627,12144,Haran sorginduaren bila,en,21.906,7.125,2414
2628,6173,Sur mes lèvres,fr,7.171,7.1,305
2629,1555,L'Auberge espagnole,fr,9.937,7.125,1078
2630,606952,La dea fortuna,it,8.726,7.124,475
2631,14533,Gia,en,20.487,7.1,688
2632,12481,唐山大兄,zh,29.996,7.1,695
2633,9787,Lords of Dogtown,en,24.864,7.128,705
2634,24804,Black Dynamite,en,10.565,7.125,573
2635,23483,Kick-Ass,en,41.355,7.123,11215
2636,817758,TÁR,en,26.578,7.122,1077
2637,799876,The Outfit,en,38.476,7.122,905
2638,522478,Peter Rabbit 2: The Runaway,en,42.329,7.126,742
2639,197950,La French,fr,10.642,7.122,790
2640,48034,Les Petits Mouchoirs,fr,9.673,7.122,1502
2641,19236,Santa Sangre,en,13.999,7.125,396
2642,11462,Suspicion,en,13.832,7.122,741
2643,10537,The Doors,en,35.865,7.122,1329
2644,9540,Dead Ringers,en,12.683,7.1,817
2645,408,Snow White and the Seven Dwarfs,en,61.809,7.122,7047
2646,11153,National Lampoon's Vacation,en,27.888,7.121,1449
2647,11075,オーディション,ja,21.475,7.123,1419
2648,10986,Il bisbetico domato,it,12.845,7.1,429
2649,10876,Quills,en,15.11,7.121,602
2650,468198,The Place,it,8.973,7.12,1163
2651,179150,Réalité,fr,8.248,7.1,465
2652,8092,This Boy's Life,en,11.506,7.1,914
2653,117691,गैंग्स ऑफ़ वास्सेपुर पार्ट - १,hi,14.075,7.119,340
2654,44716,Hævnen,da,8.872,7.118,386
2655,11485,Take the Money and Run,en,9.868,7.118,709
2656,570670,The Invisible Man,en,33.463,7.117,5448
2657,519141,Matthias & Maxime,fr,19.91,7.117,450
2658,430447,メアリと魔女の花,ja,36.268,7.117,720
2659,310307,The Founder,en,41.788,7.116,4657
2660,10340,Lady and the Tramp,en,64.023,7.117,5025
2661,9464,Buffalo '66,en,26.903,7.1,823
2662,473,Pi,en,19.644,7.117,2096
2663,1010821,Groot Takes a Bath,en,29.202,7.116,322
2664,646380,Don't Look Up,en,45.953,7.115,7645
2665,554600,Uri: The Surgical Strike,hi,133.177,7.124,359
2666,497828,Triangle of Sadness,en,41.537,7.112,1885
2667,420818,The Lion King,en,83.886,7.116,9565
2668,277217,Descendants,en,52.03,7.113,2207
2669,212778,Chef,en,20.208,7.116,3098
2670,11382,Bullets Over Broadway,en,11.899,7.116,563
2671,1714,Fahrenheit 451,en,18.551,7.116,895
2672,517331,El reino,es,8.765,7.1,409
2673,25300,Io non ho paura,it,7.42,7.115,916
2674,17887,Barefoot in the Park,en,11.156,7.115,544
2675,508,Love Actually,en,39.585,7.115,6385
2676,565179,Il primo re,la,10.626,7.114,1080
2677,371638,The Disaster Artist,en,19.171,7.114,3387
2678,334517,The Siege of Jadotville,en,9.365,7.114,823
2679,11639,The Dark Crystal,en,18.765,7.114,1043
2680,9846,To Live and Die in L.A.,en,15.894,7.114,598
2681,7485,Shooter,en,50.176,7.112,4577
2682,1574,Chicago,en,21.496,7.113,2468
2683,290250,The Nice Guys,en,31.605,7.112,7508
2684,14807,The Long Good Friday,en,13.679,7.1,317
2685,893723,PAW Patrol: The Mighty Movie,en,191.076,7.111,352
2686,836225,The Exorcism of God,en,63.571,7.111,962
2687,428449,A Ghost Story,en,16.415,7.111,2202
2688,69315,Battlestar Galactica: Razor,en,14.808,7.111,374
2689,23169,Remember Me,en,30.422,7.111,3437
2690,512263,Honey Boy,en,13.69,7.11,625
2691,385128,F9,en,68.765,7.1,6874
2692,370755,Paterson,en,15.064,7.109,1783
2693,157832,Calvary,en,8.149,7.11,898
2694,103332,Ruby Sparks,en,35.319,7.1,1539
2695,8470,John Q,en,31.34,7.1,2263
2696,711,Finding Forrester,en,12.077,7.11,1015
2697,845222,킹덤: 아신전,ko,26.034,7.1,503
2698,420817,Aladdin,en,67.785,7.108,9651
2699,63310,Rundskop,nl,7.568,7.109,320
2700,369523,The Tale,en,13.109,7.108,404
2701,351339,Anthropoid,en,14.381,7.111,944
2702,346698,Barbie,en,285.98,7.106,7581
2703,336843,Maze Runner: The Death Cure,en,54.922,7.1,7351
2704,335797,Sing,en,65.693,7.108,7637
2705,12877,Dead Man's Shoes,en,6.949,7.1,511
2706,10497,Bitter Moon,en,24.876,7.112,700
2707,7972,Before the Devil Knows You're Dead,en,27.303,7.108,1387
2708,1088,Whale Rider,en,13.708,7.108,360
2709,633515,De Slag om de Schelde,nl,13.077,7.1,617
2710,323027,Justice League: Gods and Monsters,en,19.827,7.107,538
2711,269494,끝까지 간다,ko,15.437,7.107,410
2712,14291,Searching for Bobby Fischer,en,12.032,7.107,525
2713,2323,Field of Dreams,en,18.051,7.107,1374
2714,597219,The Half of It,en,11.182,7.1,1438
2715,59468,The Way,en,20.604,7.106,540
2716,10545,The Hunchback of Notre Dame,en,57.759,7.108,4770
2717,573,Frenzy,en,14.02,7.106,836
2718,670292,The Creator,en,204.659,7.096,2342
2719,10895,Pinocchio,en,78.604,7.105,5598
2720,9606,メトロポリス,ja,20.77,7.105,434
2721,4552,"장화, 홍련",ko,23.701,7.105,1094
2722,239563,St. Vincent,en,23.779,7.104,1786
2723,11634,Fucking Åmål,sv,10.359,7.1,484
2724,585083,Hotel Transylvania: Transformania,en,116.417,7.103,2555
2725,19265,Whatever Works,en,14.097,7.103,1656
2726,606954,Odio l'estate,it,8.512,7.102,888
2727,302401,Snowden,en,29.595,7.101,4171
2728,71524,L'As des as,fr,9.133,7.102,303
2729,14794,if....,en,14.298,7.1,337
2730,10141,Dirty Rotten Scoundrels,en,22.372,7.1,797
2731,8982,ต้มยำกุ้ง,th,47.353,7.102,802
2732,271714,Love & Mercy,en,13.13,7.1,633
2733,13041,El Topo,es,12.494,7.1,551
2734,6396,SLC Punk,en,13.988,7.101,333
2735,5488,싸이보그지만 괜찮아,ko,14.729,7.099,474
2736,927,Gremlinak,en,35.041,7.1,6019
2737,520758,Oilasko Ihesa: Nuggetaren Egunsentia,en,118.733,7.099,586
2738,9675,Sideways,en,18.02,7.101,1544
